msno,city,bd,gender,registered_via,registration_init_time
eRszV4cm2Tz3lce50TNEibv6U1zJTEPbaNP3SCIVwIU=,1,0,,7,20160109
7wNCKgoMF0bD0dDUVIrSuFUUdIuilpfpvOmyFCPJUH8=,11,46,male,3,20160702
LQyKxQ2SxobqlKO/c318+NieBHrEeptpy+30N5IXgXY=,1,0,,7,20131221
Tyxpk6b/6WEG/lcZU5Xo47qsc48hQBzDnVZDz9a+Hvg=,1,0,,7,20161009
bmW2NObuKZFyDp1HhIsZ/5avtpnK+f3+WjuztXa3PBA=,1,0,,7,20150802
ePcnd7U6GCPOt4VQDFmxbRCd7vYSrt4FjTe3kCIISbg=,4,34,female,4,20160802
fYt16DcU36OQ21EjGQB5kx2hdjwZO9oSjbcKHq75+XQ=,1,0,,7,20161102
idaoszl7F2bkcS6qgr6LXyhUdy1gm0cgOPMeDnHURro=,4,25,male,4,20160824
rA9UDbVLLGyGdUAVzSngEOYgWSDoOW8DGWRBs3dntzI=,14,32,female,9,20060402
On7Z9GgzJDxcv1TxZgJecCLLBMH3TyzzId6nB8X7I9s=,13,40,female,7,20160322
RmRlHc2KmY682hfjrUuBmGq5V2GPY7h1tq1nF5LJ1G4=,15,35,female,9,20060407
jdkw6OV9btSsnDTVjGbDMY88iuQOsUZWqk1tK7zD+QQ=,1,0,,13,20170104
wRxuysqfcOn9CJU7nBJZsbQihgvJHRobon1y9OJUOi4=,1,0,,7,20100701
s+Gbd340ja1YZY0L7MD39Kxa1n/0rXd40fV3T4nSDqc=,22,28,,9,20150701
tSQJC+RA75y/FkpJiKBFxS2kCnfhpRX8yaoIaj22QpI=,13,32,male,9,20110825
MUsi4xko1tvY86NmyH2HthzG2HHpnyhMgwu0M+RhOoQ=,1,0,,7,20140926
mSbXsDavnXjmc1en0A5KlgoXJjBEN6aFyPjQ420Wue4=,14,28,female,9,20080709
GjTm8bCCblSI1YvmHE9MZNY5lpYHfx2RS3/zPiNYreo=,1,0,,7,20160111
IvhxIhdV98I8i9AHJ7zc57L3+1Ft1WEN1Ieo470DTLQ=,1,0,,7,20160315
YSFrCE0vSa0yJcUqearuR4+3V/E1qdvIY6xipetw094=,1,0,,7,20130130
wwpWOqVIcV1596V7tdYdDvoHuhtYAqGLCnq/G5vvrEg=,1,0,,7,20160121
TlS2uuTRV5VCusKOhmE349MpfjSbIoFMZlOAygjfKDg=,6,27,male,4,20160122
U6+yJJmRLW0bcsNAQ4Iq5bK9kQppsAG55FF3Tvq0dXk=,1,0,,7,20160127
hEQFtQGcjRx3t0Erkay80qbo77P9y33GjGXqIThfOd4=,1,0,,7,20101101
FHcT+FNHAv4X2pg86bITInY2usHKjAESvy89UOzpGmw=,13,0,,3,20131012
CGf/XpXt+PvkRAFYTjDbfIDM/LeMeCt2gpeNej3fDRw=,1,0,,7,20150820
vRkNclwKU02XUgtwZdQx1o8KISdrqqy1U0dwnNKLyZ4=,11,21,male,9,20150911
jenTOCXecRWk5+e0CCIRyYXYY5RwE1FiQ8X3qX937xo=,13,0,,9,20151005
yq2k9d6+T6/+IUeQoH9VpOhffRL4XsHKYKeKz0tEzXk=,1,0,,7,20160203
yyOOQ8BSloP+uQkQnxy6WQ4thfEpJ9ftv9O6BB8w1KA=,22,23,female,3,20131025
to+5ljyspSiaTYhEgTgFg+pmV8p0hQBCpKH5qxnAkDU=,13,38,male,7,20111015
xCtUTcRfu7CYp/xKKZ1hkhlrHVoiLS0t2LPxj5e2nAM=,1,0,,7,20150729
CAZfh+NBjYPkZS1a5wFwVy59E8GXA8nXV0ouTAHoG0U=,11,40,female,9,20101211
85w3aeT2Rv9uQPYUOy6Z8RUT9G1VQStUYZ8VH4FiLDE=,22,19,female,9,20101127
UmYrJ7i24lBQXN0/QlPEypK0LXqsZ9BQ/PEmr3O3L+s=,1,0,,7,20130928
BXg8PMIJfMsO/8aA84vuUxL6wleYEI5GBjgF76dYNig=,5,28,female,3,20130130
ro2vdBFTodRnoTpRDtk5CqytspeN1RWXY0kljUywExs=,1,18,male,7,20161113
rdgTWE3wddp3qXC3fPvTlMkrbW+Iu6V0fZ58Gwmn4T0=,1,0,,7,20131129
fWO8uyGjcyt1Y26OeyJP78eHD596q73cxLEwFuV5aKc=,1,0,,4,20160926
wz9HpfyjDrWsM+NDi/I0+wDmAhZjc+aD6lGYK1y8CJY=,5,27,female,3,20150814
H6hhSzEM1Fip3yN1GjNIlJ4gTk43rY5SO1aK9ClajwM=,22,46,male,7,20160310
LniGw0BEqoOX+kUfMz9D9J2bR6guypiOpgcnpwWnVIE=,5,33,female,3,20121004
9yYkgsbECg6OEjXn1WsKA2uRLtIrY+V5GEA4mS+sZjw=,8,27,female,9,20091016
QRRhgYcPN7RUNAq5FXUZ44pT80/RiwqE6LYg8OIBYoU=,4,26,female,9,20091107
LZ/cfPqoBSNTbihqRcjrDatYKG5qqh91cnbN+jl+F0s=,4,54,female,3,20160911
iJZnSJHsv74WDSdlnul7Kb/5UnKhYBrV5/YzfGZBWpU=,13,0,,9,20140210
gA6s81HPv9x9llUOZqp8LkzZDXDDOw+6J/PEvuM1dNQ=,14,26,female,9,20070218
HSKXYkGYThBMY5Lylv+noMIHSzqhZJwaAlaIh5bIrOk=,22,21,male,4,20151122
VUlCN5QmohulCPQZbnn16lOSAfcELJj87iXCrt/Cvnw=,1,0,,7,20150719
uVoz9ub6XqtC3cVHPF6OhsLGJ2SESmcWtMKJgxhJFd8=,1,0,,7,20150725
uutBwiyqXranv1so8l2CJxIEDHbF8wecK7+z8E9Ta+M=,4,22,female,7,20160606
C2/UklJd/V1N2Q0mALIMGWgv9VwiKynE6Wb5X0ymMcM=,1,0,,13,20160927
Su5Otqc5Ol3tDmXJLNLjs4D124T18qms6b38gfs8zj4=,1,0,,7,20161005
JP0nX5MtW4Ovmoj5I9ZYJPEJzafe1m9W+SUHzgKPFeQ=,1,0,,7,20150815
JC/lADnziyUKtwGG+GzQPKgTVy5uI9pn7h3vL1FUQFo=,10,27,male,9,20150822
wQnrM6tpmavvd2KvtqWsohZtwZ6JlxgTMZEyBxFEtBo=,1,0,,7,20140721
zHHPlRctcdjRaUIrtNbjWEmdpng5EpSq5iqEiFopOoI=,1,0,,3,20130630
O+ge63O8plKrD2cDPOeTRLU/anN/faPd2xUof/4fp5w=,4,25,male,9,20070901
tmnmX95YRzgVBmlLpeuGrKlj5pVK3SSJJ45KnbE2H3I=,1,0,,7,20150915
lJxbHv7LHit0AjW1j4S+ZcWc9jWcdbX29qWDNRYIyj8=,1,0,,7,20111228
OVZTv30kBAZoffgFb7N6EaY2z4t3v2s793/2BO0XizU=,4,43,male,7,20100504
VD3BLUuDOuCQwJ+Tf39j6JmvOg1SnPeTPzT6SFTQQ0A=,13,18,male,7,20160813
Oxu0dzcs12MUIId0IndmAIibxiU/ajvLjC/pOeJmTZo=,22,31,male,9,20071114
YRprDxSeeMCSJM7iZKmrcFtKJIgmcPelm1aCKDNioZY=,5,26,female,9,20071124
D7QIGGzmzhuGaayrkOsvxqMoCOjKmjaJDj4yYORrO48=,4,23,female,3,20120119
yVwEPMJv/zjv9iqSsfFbQjaMVe9ZbLdXphG58DkvbZg=,1,0,,7,20120614
DCwBpbsS3vjLb47zemFdrNTUCrBgl63bAgwSE61dKqg=,1,0,,7,20150515
6AgUOAT/HW5AxzQ0Twt6Jy8EwrGXnX7Zfio3h4gT2+o=,1,0,,7,20141202
LLdMQeNmIP14dy3PY4h9l5Soc67N4HEmBA32PuZpaCs=,1,0,,7,20140910
ViO8WXnjI3PAn3Y4mFp5DWWgwWwcT9XKVWGGJYwkn+k=,18,25,female,4,20161024
M2dcb4kVyPe3566ZkBz0ujqxugt/dmf1ibvnCj+yopE=,1,0,,4,20161024
vcIjh71DIsV3zpzQMK90uI0uaVdKQZFJzX0uvqysWh0=,1,0,,7,20110211
T3DZHWyMknqAQc4rT+Hs7PxaEj38zux6qroQcaoFwj0=,14,36,female,7,20161118
Gi6FEMoREXyw4RyoIqH+1lLUKH3bQLy2AQ8V8oq0Dk4=,5,52,female,9,20070712
8phxcbH0utCFtV+5v7iLyucfQTUSdsiA2bWzzMjDYBs=,14,25,male,9,20070908
C47YSs6fLf3EhSB3vfapNRBhPFK3tzdXcqhpUcbN++o=,7,22,male,9,20151127
oP3/xp1534DEoeWiLBjBG7umN1rcL7LZLZyNge56Cvk=,1,0,,7,20161109
MTIYSSacSmMY/jzT7SdHlxLlTtkqArbOx/ctGS0gIcU=,1,0,,7,20160423
gKanzPyDXs/en/KVTq4AKAK2+HbOA27x2wJMxxbCngQ=,1,0,,7,20150802
I7p82uPKycfgili6JNp0WbcvM+LSthjbY9d6TAUS/RY=,13,30,female,9,20130316
3qEQ5om7S3S1QGIqEMAJwE/9FToMowalTkvC0PvgVMA=,1,0,,7,20140625
Z1qTU/UyCmyH6/TK9jFAj8M2bxffFkfV/qhQhPKuYlw=,1,0,,7,20160117
mipeSBXx4zbEdYAQmckaUgpQdnM5mR/910sbF7rnqR4=,1,0,,7,20160427
vbAbJdEbAyq1HsEXw6jCNJcjd2V11Z0hPPiuGN25nSk=,13,0,,9,20150809
jPHpM7v+g0tdIKMkkkTpiaBxV6/om85R9DMmqnDx7kM=,1,0,,7,20150124
02Nk0UsEGzTHj6nJYOPmORszrkTJktgJtDCEZg2/5aI=,1,0,,7,20160526
e3rVkyCaGsSDbIHQxlQwTn+6lClCcTGuPL9ct4R35ZM=,15,26,male,7,20150217
byGm6Rumou0efJ2DmYSYb5qzx+svZFq31f5N1WHtMyM=,1,0,,7,20160715
yo/aB1q0J1h3OKXVtIngJB1nqhg7txZercEmFW5fzkg=,4,30,female,7,20130903
6OZz3wcT9jOtvaaMVQwCMDEqlO5KSoIDveS/3wu0v3U=,1,0,,7,20151118
t7JbnB9yT7O1Jfo8SgU8RCMA2n6CUubZE7ScZaiB+6M=,1,0,,7,20170111
x1fUb2+8vcCw7ePPXcjyRGmcWiDLBPHW0R8au9ND5WY=,1,0,,7,20160409
vdvypQ0vDVMby4Tid4G7OC6Y8DTLnavURUqLUoYvSGc=,1,0,,7,20140410
4HnGA2/6QggvmdoIxgfhuHFcTQc3SvXDZTO92TuyR6U=,1,0,,7,20131101
sB8fR9XdUHNbZIJzTZHAkvrm0vfdO1bcFVCUT3ebjMI=,22,33,female,7,20111223
pm07iNhaXPZ3On4cr4xyL4qOETYWikeemBOHZKhvzYI=,1,0,,7,20140806
zvKaAY1UxiCyi7fwJ/g4lkOpBozxny8I37NQyr19EZ0=,1,0,,7,20140829
IPYQYp359h3QEpGflQQSA0gwcbkUSGQh/iZOJ2yuN4c=,15,21,female,9,20140919
by3eyX0PGolB00/it8StcyJ5AWULfJxcwrZHHo6kgRI=,14,27,female,3,20141119
mRBae6uEaaXZ9D3gJRpRvT8ExXmD/n5ahIqb0dZyHMQ=,22,27,female,9,20080907
WhCwtVvybsONgcREKnoI6UjjO4BuaEEqxE9qFGIxaPE=,1,0,,7,20140126
WnFkEwJ7J9oO+9oPdz0YjIv/gxV8444cCzE4Xzp0Ne8=,13,22,male,9,20150607
eciew47DKAWJKGPHjZ4isxEEJKLtBjJZeblIW9yRMuo=,1,0,,7,20150702
dM6ApypQe+828AoYuI0BhFrIEWLVEPdwU10hU0Y4GBo=,8,20,male,9,20121227
KZlXyUuzKHM66CU4sXnCYKH1ZzHVuAr9Jq8lkQNMOPI=,1,0,,7,20161017
lcxNiPKhpuFt0ZAgtfGVJR3sx1vhE1zwn7DUgcA0uJo=,1,0,,7,20101112
4JVouTgDSn3zS7rAC5cCGUwJbl6mIyf000VwhP9hmDM=,1,0,,7,20160222
3BFMugyRo0roYNKniYUlTGj4LY0ZfTjEHQ/hf9VGWBE=,1,0,,7,20160320
YLvhiDLaYO2CSrzvZkr6UHMRiJBKP2orYBxoAficMM8=,1,0,,9,20150908
ANg2V727ZIpztd0Tdl5w/yvxhL86NtCT6VLHfG2fsUQ=,13,30,male,9,20070816
umhesessQiVR0DyN4qW/aChFlKKjdWlReWhdnqraIYY=,14,19,male,3,20130703
2RDS6OuKEFqZRGsuATl+EiaUEyD/q0sI6e+Lj4b4Sr0=,4,0,,9,20151219
RwGuCyouhjHG77H3Tb5gWmdjmynLUS5Vp64XPe8BeEs=,6,24,female,9,20070624
8oyHIDQSgb+IzRKFqzkgs5kGF9QxT3jYTeVMjc1RlT8=,8,26,male,9,20150628
yNNbFGW1Hf+K6plBNG1JVm+FhASqql0iWxqIP7DGd/0=,13,47,female,9,20070419
+OOx7kJwq+8/ldK9+V18cYr3HqfM3lsXsXT8crYbW2M=,5,27,female,3,20130402
Ww/rH3tycSfdOLSkL2O2y9O8KOy1VmVteitMeKaSHNs=,15,22,female,7,20131130
UtkRROKFXpJZKRBRB9iuVh87NhIrezR6UMhFYaJ7Rrc=,1,0,,7,20130304
VfPQibC/g+ukwi/Sl3RfyzTV+K5mtKLF7IfoApJgdes=,1,0,,9,20150310
b4j1pyzSFvw0inzZ3aYJH3KdnTWSt7Xeoln/DOuqfH0=,22,28,male,9,20161109
7KWSLe9OdRU0PnhFEd3UT0773Rw8acuRBhCx7Q+tH9Y=,12,30,female,9,20070309
yPsX+TDLEXd8oRaGogpbkpjc4sK38G8NEtkp6/j4jkM=,10,21,female,7,20111008
F4XTSG8LUg2OOTy1ZJr/FRlKmgkwEqkePOCVzXYi0V0=,1,0,,7,20161222
8FXjd4NTyej4MpEf/4PfqSxfdixmBhlPb7sNBSo2vqs=,1,17,,9,20170214
0OIlGw6HcmyplJ2xgOm8qd4mCtcYFa+1UN6IuoldOEk=,1,0,,7,20130107
qYk5uUHeNsnBDttPBLU5XErmX0wN5ztGp+OUw0r52lk=,1,0,,7,20150521
obArgLE6IggXh7oDWzIJq1qrY583ofW+V1oGWjZ2o/0=,4,26,male,4,20161015
OdQVCSt4b4GKPCgBehs0vO/5FCeM+VAy7Y1nFk2OgTU=,1,0,,7,20150706
mfsPyay82zx/w+pWQ9EMhJJBQk50AGs9caMN4TowtP8=,1,0,,7,20150710
LZ7xuLYDyW8nZlRwNzjxq1MmAfqnm4xXWRABxay3kGc=,14,25,male,3,20150326
x7ZV/lnfk/gwM7p6CRHGVJXB/Fduwa4khJPLLP2Rpl8=,1,0,,7,20140818
QPJEEGlz9384rty79vOjKzsDwZsIMkIclX1b9EyivlQ=,1,0,,7,20100512
ULv9Zo1M+pGyACSt5SssMjqbkXohtFPObG0ZBGR15T4=,1,22,female,7,20160716
hmTmtBe4mwIIAURddPH3i7rsPkanc+thIz8RpMp0CAY=,13,27,male,9,20150128
X5ox8siiR4e2ga/1wncL7mginGCB9JRPO5gdh7YZpAA=,1,0,,7,20150403
Av8FIja1f/fpyU1FfHb8osdaw7YiP/Ppey0dJvfiIaU=,4,0,,4,20170104
n211sioU2+rgf9R3LqPeTg9GSy1tazev89BGGZdo+qQ=,1,0,,7,20160723
vhssCv1vVD77++BL6ZVSKHed3AeZVq1qfU6MvcQCIdw=,1,0,,7,20100527
cJySq4RNJ8wggodKsDzjNSlwl++6yGDyoWVF0g2mPvo=,1,0,,7,20100804
jiYPTGs/kuMFjCqXbqe7NpldrdmFhjbtIDwoHDEEhAY=,1,0,,7,20100827
ZnaiXjXSU06/PbGjEoNSIEb7v8mGIQBddiwc3zUv8hs=,4,0,,4,20160714
07QyQTRh4ev7JhT/TiH9MifHox7KU18/yEqAmbAiRPg=,1,0,,7,20140209
xMdzqVPBOto5H3d3vLvWoi/u4kNQI7fB6L6VxVvmUyY=,13,20,female,7,20121129
UYLqAOtK1/M7v9no/Jo6vR2Vcg6gWhQ9hO+yX3IouMU=,1,0,,7,20121225
VERu8VJTQOM///ny3kP6gIA5qKoalC8NdLjddE5t4g0=,1,0,,7,20110131
dxbFoqh9KJrvb7S7hdNruJGvzVbCQzRSxe1pfZuE6wc=,1,0,,7,20151230
FRvlm/38VrxLrInn/p1BzUQWJN00/4TxlpTIFja6T8E=,22,25,male,4,20160814
cvORknJowEWU5cHEhoHtpO+pwVaxnm5GKgwpTJd9qQw=,22,24,female,9,20151027
RxWbY6FZcl1fKAF0Yvbf5N2GnqiES2gZoUcmtOKXnr4=,1,0,,7,20160807
/ZiqXIjr69p5t6ddV8ZlCj/6P8NU65zIRjRSh+vNrNw=,6,0,male,3,20140823
+g9jghGl+m1CUjy1KMkhhrfRe7GSIRKdFqjtL2Ecmlw=,13,32,female,3,20140929
nWx8ZLXOhlgRp+n7bviQkwfuzuEP6tzHqA4MBKip3pQ=,12,26,female,9,20100908
SVnKgDHkgj2+soqBLNXU4w8t6WnRaruk/5DLjVWl4sM=,6,26,male,3,20151129
owUEVv/gmIyKeU/SP6RnVwPtPoFMcu6VAIp/RMQvDdE=,5,39,female,9,20080603
quU5Nv3PqS9Lrx9b6C5ObfCTpxgN1GaochI4R9M71Oc=,13,26,male,9,20080828
FW/jbqGyiNk1NYtaJCjv5ARwdHrHDtmsBRmanWKPRKg=,5,51,female,9,20051227
8kAVtjpsIMMVywfNvKNeGyAGfJfaLzm4dOvfVCYiT00=,1,0,,7,20160112
Otf5oP7TAR08lmNYlReLbgvFDIq+OFK6YA6SLGB8TrU=,11,24,female,3,20140206
x9DjO4csGEwbaEqDeXr3sL00TLW8CO2IiI4M2zhTiWU=,5,20,male,9,20130504
M0Ss3dDicHxvJp07msAV7PwR1rTRfcpbrhdxLkxTj3I=,22,36,female,9,20130524
m+/Xp+NfyZWrk2Tp4uzpseo6zex6WKzZsKOwLvV09nI=,1,0,,7,20150818
Ace2m8Yx9eyenDmlDH4olqW4ypoxgMZid7K6toXCm+Q=,1,0,,4,20161022
tPgD/th+ZMcuxEqHD/2DGO9QjGE+dyYqdyJiOQJ6XCI=,1,0,,7,20150814
r8vaUvCRLTZTynhlzqUBBdMOvbdN9oilzaZhcavuZ78=,13,0,male,9,20160822
mby3U2gAR1ErCgrzCetCJ16RzQ0ss7iB/gSCPRNAM0c=,1,0,,7,20160822
zNSoxSSi7vbC2MwokAYpwglGTefNZ3KQHnYQJmBQdMQ=,1,0,,7,20160206
KUEnXdiELdYwBKJV0Zq6DmBT/EL5ON7B7PjlRH6xEU8=,1,0,,7,20161203
lO6+MYM2oQ3GS+5oHrLpCpzGNkTqDhHiDeRdnUg4EvA=,1,0,,7,20160802
v3NVaMH93C+fjKie+PIGF7ufCtyLR31Bo5H3v6JP4IY=,14,18,male,3,20131215
VXtoY6qdRcU8MmNFDnybO8/IXdzmVig9sCK2KQguvvY=,1,0,,7,20130202
A3f1uvYcoTEK3vl6tx6rsl0tcTCLkRvmcPftlod+QRM=,1,0,,7,20160206
oj/VN9VwFNNEvk1ZY0sQFOY5HHoNpK8JQZci1AINxVo=,1,30,male,9,20111222
g91U9G0deHrGr9DqI5eVkBF6TtvQEJWKU2nYIGf0O/g=,5,39,male,7,20141208
HXjtKB+iLX/zqb5DDdCCG0VEW1nMrgWDRLcgXgiZMQA=,1,0,,9,20151226
QXF00aQriMyaQYvJTGDLxuewbFrvQEBgtuWZpSoOfEc=,1,0,,7,20100729
R0/0X2wm56pD9jpi+Um/uoex++2wNYgl9ixWPtCOcDY=,14,34,female,9,20051021
DDvttZCtehN/qhP9Kggad2xquiG2nqd3rQ6LutKar3c=,1,0,,7,20160105
CXfMDSgNp/N3c12TRqR3eoVszvOrasqyyXxl6CKIajY=,5,32,male,7,20160829
Ut/kahTNI9wvf0zx6OLp2NSMtoT/7OFQwgNhLbr2EH0=,1,0,,4,20160901
QME+sVZl9qzhJ2VJiDYbNINgq2YZq48dUFisKCG8Ro4=,1,0,,7,20151027
1wWPSwhI3tDXFXgwGYVhXB+YxeQZDgYmV2xuRg0zmrA=,1,0,,7,20151108
0JE/3yNM28jI5wZAIMriCjz6lbQ31u7x1K1apaUtN8I=,1,0,,7,20161223
Toqa1GvNSS/TLVOT9/rIqAurVCJ23PRa7qVMo7bkW/s=,14,33,female,9,20160218
JFaYHiFQ0ZhwefCdlp5dmMMUQP19RaNyb9xsixnRazs=,1,0,,7,20170123
IEo8bHd60pJFCSo6Uy3ZlycdPJMPDE6CUrO10SX+WwU=,13,34,female,9,20070927
gwEYsQwwwbmjqumpYCTApwHK+Yc4i5SqyZVHHWtkIoo=,13,32,female,9,20071205
a9NhXdpoAH8qM7icV2lVkG9ZY1WzCYouHEyEjgTahV4=,13,25,male,9,20070624
wc7CBh9a6dtKvTjGKWv00vXv0ZE/FIxXVE66v2ydFwM=,1,0,,7,20120407
i6quOTBXjIHOpkEJshX9PJH8DHx9Ap57NVovz18huIg=,8,31,male,9,20080206
KC7mF6CycaYKIVzrgc5NydaK2bChVVBdTUV9I29bmmA=,14,31,male,7,20130102
QH6WsEFO0cDNqAgBzuFoKdPbpaq27+StO4I/6ATGfXc=,1,0,,7,20130901
tOJuhAQOofYacYN3j+V3Jbxd8NpqDoOjw4nDVpl+6Tk=,1,0,,7,20160221
TAtNhCi3e5t2BzgEVE308T1lCc0bKi7lpzTmeBfYPWQ=,1,0,,7,20160308
UI/QpuDcvCm3s8DG0VJU9+SNGMfZvyW9efGzfuthqXI=,13,0,,7,20140103
Y6XIngxMhXjCwHI9PdHvIKsz/0WonGuw4jAYRfqzYGQ=,1,0,,7,20151101
QxNFGRDyQzjx5WoRn1iMxcMZ22lpDnFE97FYyPGXCNc=,1,0,,3,20130308
WLonnuB4tWemD3dkpKpAVi/THoxQsTnwmVAAuhCGK0U=,1,0,,7,20160807
qit/5NEZuG9vwZlH1EkcmtUU2wMjLZe9gqudx5BGlPQ=,13,53,male,3,20131206
Zs4e3mVQyt3YklQRMn5lViIU9MIBhkD+0YiQTQR1yRA=,1,0,,7,20131225
sqrqdXKwCgv51KTbd4EMCGWpI6ebY8UjfqN6s8IniwU=,22,27,female,9,20081210
AlI9JSLZiV9Xo/f12TkQ/V2Ztw4AIhH6KyOX+cN7cts=,9,0,,9,20150827
QFI9kZHVjVD00Eb/CbP731/cYAJF2QaIHy303yPXTo4=,1,0,,7,20151010
a8WCRCCzSZlgcpSsjsZs/+SN3O8hTPr1eR/0HlLeaLA=,14,19,female,3,20140130
9+reN0AzXyflU/NaKhleJIUSnOeet0b8HkuGJ0PENWQ=,1,0,,7,20151228
FwGQeiATtXup7I0DdQUhYJ8ZEn8sj9ZvdS+NjHRgWrY=,1,0,,7,20110319
TQSWNEZke836HpSTjiSBcD6BEwS11C3lgAG0RFvkYRw=,10,34,,7,20110414
+JU+LOVY58nsAPqBmg2n/2rggrUV0zEcPKJvh0bgs2Q=,1,0,,7,20160126
7oJMDQ8U2TkDnVCSiwYW9eG77Z5mqcPAQ2EMogXvkbE=,6,60,female,9,20100328
v151WNXJ14JqoJadhLPJ2ngbWqpfuavvq/eT/YUVxPQ=,1,0,,7,20160523
Ee1p5I9oFZTmApIZD8kQ9qhn+ue5MHpA5QmFXXBdZOs=,1,0,,7,20161106
1cMgywtbKWiMW9IanItfb6T5qXZJy2gDn1eoHI+SkFI=,5,25,male,7,20101030
Y83pjVjXoeTBymJ6iIOUafYOwDw4rZIkaAkq9YdT5W8=,1,0,,7,20120118
0QwJ9F9ovuINMO2EQCt5KC9YbCog5Ih3p54N8odRR4s=,1,0,,9,20150523
Tz9VD/IWAbZPqq/l8S+02r5G2NdIm8I7kkm3Tr+VXNA=,1,0,,7,20160105
tZG2X1WuWByyfN4svUhD9nlhxq0EJx7GoxQ4VIT3ezM=,1,0,,7,20150902
CR1Co4sBIx5rQhNeIvHhtmD978dZjICO0ccMnihHvjc=,3,33,male,9,20041026
CxUqvU+lFb4XXEsfNhcyDoQ9nlZ6stFAysJpyVLw3Ks=,1,0,,7,20150328
MXhp1jPDfrTwbNx3Km0okG+a+i96Jjo6898LxPRw1Zg=,1,0,,7,20161006
zhYZU9rSfBXvRAUai7i0qt3voFUh0IMOZ5ph18j99m8=,1,0,,7,20161012
g7j+5Q5POUu/F0CnuBRjsQn2Ty19xPjgE0IAtUDhTuc=,22,27,female,7,20141013
8lUUJKGP9i4ngBFe/yhKS8jcLIVp4PhBFrOOiIS4lY8=,13,33,male,7,20120218
AW7/W/ngZEgM3l6x/Ii0NmlSjC5yKJn+t7nm4BN/8zo=,22,0,,7,20120420
UtivWKcxPrX4J0oFAJGKzF8uLreo4VPyq0fx0apUSrQ=,1,0,,7,20161128
lEDP17JR3yp/VP/xHN4GHeMA+/8fgWdSx8460lCIu/g=,6,39,male,9,20121016
3tcPbRDvSgRywPXSUNv6K1oqkbCoPLHIfzPtTdjHOEg=,15,25,female,9,20051022
9eBvXrsqAIHbOO+6Lrv742Jmr/wdsVk0056mPkzsE0U=,1,0,,7,20150804
31XwcrJ9GoFdG/OftEyeTWw+JDiKVOf3c+ELS7+IhEs=,1,0,,7,20170109
c8fn2emlhARnYT6SQQc2uMnxIityEfyvnur83ZI8r4g=,22,32,male,9,20060919
aSLaN+K0bBxZLwkZFl8rIVVsiK1IwdU3C7MYRKOvNAQ=,1,0,,7,20160901
uq+IgaDPC19cxjWEF+3BF5K9tE6lQooFfNEYP5QEeFs=,1,0,,7,20160716
6mAgYj7VvNAJcakermlmHprZQo80fELrPRV3eHx12Kc=,1,0,,7,20160720
YAQXQ47eNhTXMt/y/G541dw/FRUGUrnWC1/4HtrmN5k=,4,19,male,3,20120528
Z8vl6ephlhhv9Tf/faYv0Tn8CGmgRKvKga7FjfmKwjc=,1,0,,7,20151209
IY6Oqz1a7yyHkgGWVcGnzzwbTVA65VI9A6aHOHJsR6M=,14,0,,4,20161207
vOH+7gbKUAIzr3tnpaSi7om28sEJzw80Yf506vtjg1Q=,1,0,,7,20160218
FxuOJ+S9zO5xX3ZbaL8aoluRKmTxL4Pkol7T6grBo3U=,1,0,,7,20130530
FhqtJq+Kl/j8JIUVIPJ4sJaLprlVr8J77bXtv5DJ2uk=,1,0,,7,20150816
6DOqBflrlEX9UpMf6npddi/Oq/q8LlHLQpLcvysCCus=,6,18,female,9,20150902
U/AABStlqxJ7NPilr0jjJo//G70FTJ+G9ZBFYkRpcsk=,1,0,,7,20150904
UNLnFZduhIzn/X4hDrQyjaGGIU/AHhdTrAH4YoDiZbs=,1,0,,7,20130710
5RxhWEmwGDisZtZf1sIzVaOy6ziM7m5Art+LpawHh0k=,1,0,,7,20150722
cY2LwhNjZ1hwrSRtGDXO7U8uO1STnf7/xJ1q81fb8Ks=,6,30,male,3,20150727
MNDhUTThwwQV0T9KFxLLv8eABib01nEramUTnqx/l60=,1,0,,7,20101113
j7sGEFpZ+tCWoUg3syRODkKYOYZAQmo/2b+P7IEonrk=,9,21,female,9,20081025
rKmfAPH7ThFo+weXEzgmJrpOEEVT8FmpyJBG/84cXtI=,1,0,,7,20161118
IarlA8Kufqu+/KQnRSaqoyoZEijOJ1700lJz00dbFJ0=,13,38,female,7,20130709
zeVq2nbN+4gKEnA8jJpwNUmTNMtwkWg8ImMs0H3mzJA=,1,0,,7,20160310
xNeKixQyN4hvTo4/wdNDNt+osexljNh4juI8G0Ux1dY=,15,23,male,4,20151105
BFO2G3nOo03HiWLO30bx65PbiTaUk+6GolGKCsemJdQ=,1,0,,7,20160901
zaBTn8VV29+lYigNPkpgilms5r+rOWSfacHLd+SIYoE=,1,0,,7,20150506
nSct7HT6YGafTEbWH7yxFutvQsBR2voXDMfr2FwRMDc=,9,27,female,3,20150308
irB6HP7Jaushi8We69TvxL4YNGax/ZXgJAWg8ATuqxw=,1,0,,7,20150309
LKf3Mz0456kSSUdxENne8+C1ISN2zqixD7yh1b9+SbE=,1,0,,7,20150328
G7LP8KRNRwSntOfig96jG5ul/UZoG8XBmkaasNksQcU=,15,40,male,9,20080421
NDlGSn3XgO0TqencwDrt9r/RaJ9XW4YKfVWARh4JZII=,1,0,,7,20161024
aL9jh3lq9Kf4I0OvmbWCX9WUT9gHzAf9lRmAqxlRWXo=,1,0,,7,20140518
